,wins,rewards,scores,steps,high_tile
453,0,tensor([-5.]),58,1992,tensor(1.)
454,0,tensor([-4.]),45,1890,tensor(1.)
455,0,tensor([-5.]),66,1429,tensor(1.)
456,0,tensor([-5.]),120,1778,tensor(1.)
457,0,tensor([-5.]),93,2332,tensor(1.)
458,0,tensor([-5.]),118,4003,tensor(1.)
459,0,tensor([-5.]),68,982,tensor(1.)
460,0,tensor([-5.]),75,3122,tensor(1.)
461,0,tensor([-5.]),80,1542,tensor(1.)
462,0,tensor([-5.]),80,2096,tensor(1.)
463,0,tensor([-3.]),19,24,tensor(1.)
464,1,tensor([6.]),128,1855,tensor(1.)
465,0,tensor([-4.]),46,3772,tensor(1.)
466,0,tensor([-5.]),77,778,tensor(1.)
467,1,tensor([6.]),100,1705,tensor(1.)
468,0,tensor([-5.]),71,1668,tensor(1.)
469,1,tensor([6.]),113,3014,tensor(1.)
470,0,tensor([-4.]),25,809,tensor(1.)
471,0,tensor([-5.]),76,1430,tensor(1.)
472,1,tensor([6.]),112,1416,tensor(1.)
473,0,tensor([-5.]),88,2371,tensor(1.)
474,0,tensor([-4.]),61,1768,tensor(1.)
475,0,tensor([-5.]),71,1535,tensor(1.)
476,0,tensor([-5.]),71,2035,tensor(1.)
477,0,tensor([-5.]),78,1564,tensor(1.)
478,0,tensor([-4.]),40,938,tensor(1.)
479,0,tensor([-5.]),58,1080,tensor(1.)
480,0,tensor([-5.]),71,2654,tensor(1.)
481,0,tensor([-5.]),94,1512,tensor(1.)
482,0,tensor([-5.]),52,1420,tensor(1.)
483,0,tensor([-5.]),70,1577,tensor(1.)
484,0,tensor([-2.]),6,81,tensor(1.)
485,0,tensor([-5.]),76,2330,tensor(1.)
486,0,tensor([-4.]),53,1339,tensor(1.)
487,0,tensor([-5.]),70,1624,tensor(1.)
488,0,tensor([-5.]),85,1254,tensor(1.)
489,1,tensor([6.]),112,3130,tensor(1.)
490,0,tensor([-5.]),108,2680,tensor(1.)
491,1,tensor([6.]),93,1916,tensor(1.)
492,0,tensor([-4.]),41,823,tensor(1.)
493,1,tensor([6.]),105,479,tensor(1.)
494,1,tensor([6.]),109,3653,tensor(1.)
495,0,tensor([-4.]),34,473,tensor(1.)
496,0,tensor([-5.]),123,2947,tensor(1.)
497,0,tensor([-5.]),92,2661,tensor(1.)
498,0,tensor([-4.]),48,1139,tensor(1.)
499,0,tensor([-5.]),89,1757,tensor(1.)
