,wins,rewards,scores,steps,high_tile
158,0,tensor([-5.1000]),70,201,tensor(1.)
159,0,tensor([-5.1000]),63,154,tensor(1.)
160,0,tensor([-5.1000]),75,217,tensor(1.)
161,0,tensor([-5.1000]),63,161,tensor(1.)
162,0,tensor([-4.1000]),45,82,tensor(1.)
163,0,tensor([-4.1000]),36,41,tensor(1.)
164,0,tensor([-5.1000]),75,180,tensor(1.)
165,0,tensor([-4.1000]),54,150,tensor(1.)
166,0,tensor([-4.1000]),50,170,tensor(1.)
167,0,tensor([-5.1000]),59,71,tensor(1.)
168,0,tensor([-5.1000]),82,188,tensor(1.)
169,0,tensor([-5.1000]),64,194,tensor(1.)
170,0,tensor([-4.1000]),52,69,tensor(1.)
171,0,tensor([-4.1000]),34,83,tensor(1.)
172,0,tensor([-4.1000]),43,89,tensor(1.)
173,0,tensor([-4.1000]),27,55,tensor(1.)
174,0,tensor([-5.1000]),67,197,tensor(1.)
175,1,tensor([5.9000]),85,187,tensor(1.)
176,0,tensor([-3.1000]),16,81,tensor(1.)
177,0,tensor([-5.1000]),83,298,tensor(1.)
178,0,tensor([-4.1000]),37,133,tensor(1.)
179,0,tensor([-5.1000]),69,160,tensor(1.)
180,0,tensor([-5.1000]),43,177,tensor(1.)
181,0,tensor([-4.1000]),45,157,tensor(1.)
182,0,tensor([-4.1000]),34,149,tensor(1.)
183,0,tensor([-5.1000]),59,74,tensor(1.)
184,0,tensor([-5.1000]),51,193,tensor(1.)
185,0,tensor([-5.1000]),90,184,tensor(1.)
186,0,tensor([-5.1000]),73,259,tensor(1.)
187,0,tensor([-5.1000]),75,197,tensor(1.)
188,0,tensor([-5.1000]),89,254,tensor(1.)
189,0,tensor([-5.1000]),60,221,tensor(1.)
190,0,tensor([-5.1000]),55,175,tensor(1.)
191,0,tensor([-5.1000]),71,291,tensor(1.)
192,0,tensor([-5.1000]),59,514,tensor(1.)
193,0,tensor([-5.1000]),69,202,tensor(1.)
194,0,tensor([-4.1000]),66,359,tensor(1.)
195,1,tensor([5.9000]),94,445,tensor(1.)
196,1,tensor([5.9000]),111,426,tensor(1.)
197,0,tensor([-5.1000]),69,435,tensor(1.)
198,0,tensor([-3.1000]),14,37,tensor(1.)
199,0,tensor([-4.1000]),66,233,tensor(1.)
200,0,tensor([-5.1000]),82,281,tensor(1.)
201,0,tensor([-5.1000]),73,362,tensor(1.)
202,1,tensor([5.9000]),121,523,tensor(1.)
203,0,tensor([-4.1000]),41,307,tensor(1.)
204,0,tensor([-4.1000]),45,211,tensor(1.)
205,1,tensor([5.9000]),111,587,tensor(1.)
206,0,tensor([-5.1000]),58,517,tensor(1.)
207,1,tensor([5.9000]),118,890,tensor(1.)
208,0,tensor([-5.1000]),66,505,tensor(1.)
209,1,tensor([5.9000]),128,1671,tensor(1.)
210,0,tensor([-5.1000]),71,1477,tensor(1.)
211,0,tensor([-5.1000]),69,2446,tensor(1.)
212,0,tensor([-4.1000]),26,684,tensor(1.)
213,0,tensor([-5.1000]),71,1711,tensor(1.)
214,0,tensor([-4.1000]),34,1473,tensor(1.)
215,0,tensor([-5.1000]),61,1613,tensor(1.)
216,0,tensor([-3.1000]),30,297,tensor(1.)
217,0,tensor([-4.1000]),59,2908,tensor(1.)
218,0,tensor([-5.1000]),97,2312,tensor(1.)
219,1,tensor([5.9000]),109,2879,tensor(1.)
220,0,tensor([-4.1000]),44,564,tensor(1.)
221,0,tensor([-4.1000]),43,967,tensor(1.)
222,0,tensor([-4.1000]),41,612,tensor(1.)
223,0,tensor([-5.1000]),68,1447,tensor(1.)
224,0,tensor([-5.1000]),88,2964,tensor(1.)
225,0,tensor([-5.1000]),64,653,tensor(1.)
226,0,tensor([-5.1000]),67,1300,tensor(1.)
227,1,tensor([5.9000]),107,3012,tensor(1.)
228,0,tensor([-5.1000]),68,1818,tensor(1.)
229,0,tensor([-5.1000]),56,1566,tensor(1.)
230,1,tensor([5.9000]),94,2534,tensor(1.)
231,0,tensor([-5.1000]),102,1960,tensor(1.)
232,0,tensor([-4.1000]),32,892,tensor(1.)
233,1,tensor([5.9000]),103,1953,tensor(1.)
234,0,tensor([-3.1000]),23,450,tensor(1.)
235,1,tensor([5.9000]),100,2658,tensor(1.)
236,1,tensor([5.9000]),113,3725,tensor(1.)
237,0,tensor([-4.1000]),30,362,tensor(1.)
238,1,tensor([5.9000]),104,1463,tensor(1.)
239,1,tensor([5.9000]),118,1937,tensor(1.)
240,0,tensor([-5.1000]),54,2212,tensor(1.)
241,1,tensor([5.9000]),109,1285,tensor(1.)
242,0,tensor([-4.1000]),55,907,tensor(1.)
243,1,tensor([5.9000]),107,2881,tensor(1.)
244,1,tensor([5.9000]),98,1564,tensor(1.)
245,0,tensor([-5.1000]),62,724,tensor(1.)
246,0,tensor([-4.1000]),32,1141,tensor(1.)
247,0,tensor([-5.1000]),76,573,tensor(1.)
248,0,tensor([-4.1000]),29,1232,tensor(1.)
249,1,tensor([5.9000]),100,1072,tensor(1.)
250,0,tensor([-4.1000]),63,768,tensor(1.)
251,0,tensor([-5.1000]),79,1499,tensor(1.)
252,1,tensor([5.9000]),101,1005,tensor(1.)
253,0,tensor([-4.1000]),52,1234,tensor(1.)
254,0,tensor([-4.1000]),37,1478,tensor(1.)
255,0,tensor([-5.1000]),105,2526,tensor(1.)
256,1,tensor([5.9000]),106,1105,tensor(1.)
257,0,tensor([-4.1000]),34,2207,tensor(1.)
258,1,tensor([5.9000]),107,2648,tensor(1.)
259,0,tensor([-5.1000]),109,3218,tensor(1.)
260,1,tensor([5.9000]),103,3071,tensor(1.)
261,0,tensor([-5.1000]),83,1438,tensor(1.)
262,1,tensor([5.9000]),106,2761,tensor(1.)
263,0,tensor([-5.1000]),68,956,tensor(1.)
264,0,tensor([-5.1000]),66,521,tensor(1.)
265,0,tensor([-5.1000]),87,2120,tensor(1.)
266,1,tensor([5.9000]),108,2838,tensor(1.)
267,1,tensor([5.9000]),107,1902,tensor(1.)
268,0,tensor([-5.1000]),82,1526,tensor(1.)
269,0,tensor([-5.1000]),108,2656,tensor(1.)
270,0,tensor([-4.1000]),54,901,tensor(1.)
271,1,tensor([5.9000]),100,3096,tensor(1.)
272,0,tensor([-4.1000]),39,2373,tensor(1.)
273,0,tensor([-4.1000]),43,175,tensor(1.)
274,0,tensor([-4.1000]),27,926,tensor(1.)
275,0,tensor([-5.1000]),83,2619,tensor(1.)
276,0,tensor([-4.1000]),47,313,tensor(1.)
277,0,tensor([-4.1000]),50,1068,tensor(1.)
278,0,tensor([-4.1000]),43,1360,tensor(1.)
279,0,tensor([-5.1000]),62,1279,tensor(1.)
280,0,tensor([-5.1000]),58,1387,tensor(1.)
281,0,tensor([-5.1000]),114,3919,tensor(1.)
282,0,tensor([-5.1000]),68,1995,tensor(1.)
283,0,tensor([-5.1000]),64,1312,tensor(1.)
284,0,tensor([-4.1000]),46,1285,tensor(1.)
285,0,tensor([-4.1000]),48,2013,tensor(1.)
286,0,tensor([-5.1000]),70,2574,tensor(1.)
287,0,tensor([-4.1000]),61,1708,tensor(1.)
288,0,tensor([-4.1000]),52,2661,tensor(1.)
289,0,tensor([-4.1000]),37,468,tensor(1.)
290,0,tensor([-5.1000]),82,1534,tensor(1.)
291,0,tensor([-5.1000]),57,1582,tensor(1.)
292,1,tensor([5.9000]),114,3549,tensor(1.)
293,1,tensor([5.9000]),95,2037,tensor(1.)
294,0,tensor([-5.1000]),74,3373,tensor(1.)
295,0,tensor([-5.1000]),68,1018,tensor(1.)
296,1,tensor([5.9000]),93,2302,tensor(1.)
297,0,tensor([-5.1000]),80,893,tensor(1.)
298,0,tensor([-5.1000]),69,804,tensor(1.)
299,0,tensor([-5.1000]),57,1533,tensor(1.)
300,0,tensor([-5.1000]),69,3213,tensor(1.)
301,0,tensor([-5.1000]),71,1819,tensor(1.)
302,0,tensor([-4.1000]),36,1097,tensor(1.)
303,0,tensor([-5.1000]),66,2023,tensor(1.)
304,0,tensor([-5.1000]),62,952,tensor(1.)
305,0,tensor([-5.1000]),84,1998,tensor(1.)
306,0,tensor([-5.1000]),71,2402,tensor(1.)
307,1,tensor([5.9000]),100,2469,tensor(1.)
308,0,tensor([-4.1000]),34,1694,tensor(1.)
309,0,tensor([-5.1000]),70,1514,tensor(1.)
310,1,tensor([5.9000]),91,1644,tensor(1.)
311,0,tensor([-4.1000]),52,847,tensor(1.)
312,0,tensor([-4.1000]),32,1112,tensor(1.)
313,0,tensor([-5.1000]),68,1536,tensor(1.)
