,wins,rewards,scores,steps,high_tile
335,0,tensor([0]),71,258,tensor(1.)
336,0,tensor([0]),109,258,tensor(1.)
337,0,tensor([0]),82,187,tensor(1.)
338,1,tensor([6]),92,116,tensor(1.)
339,0,tensor([0]),69,190,tensor(1.)
340,0,tensor([0]),53,134,tensor(1.)
341,0,tensor([0]),55,104,tensor(1.)
342,0,tensor([0]),84,217,tensor(1.)
343,0,tensor([0]),41,51,tensor(1.)
344,1,tensor([6]),101,200,tensor(1.)
345,0,tensor([0]),87,258,tensor(1.)
346,0,tensor([0]),29,32,tensor(1.)
347,0,tensor([0]),61,258,tensor(1.)
348,0,tensor([0]),64,161,tensor(1.)
349,0,tensor([0]),48,58,tensor(1.)
350,0,tensor([0]),64,173,tensor(1.)
351,0,tensor([0]),34,125,tensor(1.)
352,0,tensor([0]),78,258,tensor(1.)
353,0,tensor([0]),58,139,tensor(1.)
354,0,tensor([0]),72,200,tensor(1.)
355,0,tensor([0]),46,83,tensor(1.)
356,0,tensor([0]),53,63,tensor(1.)
357,0,tensor([0]),92,243,tensor(1.)
358,0,tensor([0]),71,132,tensor(1.)
359,0,tensor([0]),73,194,tensor(1.)
360,0,tensor([0]),36,258,tensor(1.)
361,0,tensor([0]),27,111,tensor(1.)
362,0,tensor([0]),49,161,tensor(1.)
363,0,tensor([0]),33,126,tensor(1.)
364,0,tensor([0]),47,205,tensor(1.)
365,0,tensor([0]),60,258,tensor(1.)
366,0,tensor([0]),29,35,tensor(1.)
367,0,tensor([0]),9,97,tensor(1.)
368,1,tensor([6]),111,184,tensor(1.)
369,0,tensor([0]),85,258,tensor(1.)
370,0,tensor([0]),60,205,tensor(1.)
371,0,tensor([0]),53,136,tensor(1.)
372,0,tensor([0]),39,78,tensor(1.)
373,0,tensor([0]),76,175,tensor(1.)
374,0,tensor([0]),52,258,tensor(1.)
375,0,tensor([0]),67,258,tensor(1.)
376,0,tensor([0]),22,96,tensor(1.)
377,0,tensor([0]),54,258,tensor(1.)
378,0,tensor([0]),64,258,tensor(1.)
379,0,tensor([0]),84,258,tensor(1.)
380,0,tensor([0]),62,258,tensor(1.)
381,0,tensor([0]),50,258,tensor(1.)
382,0,tensor([0]),68,203,tensor(1.)
383,0,tensor([0]),71,258,tensor(1.)
384,0,tensor([0]),57,251,tensor(1.)
385,0,tensor([0]),35,258,tensor(1.)
386,0,tensor([0]),35,258,tensor(1.)
387,0,tensor([0]),57,258,tensor(1.)
388,0,tensor([0]),54,258,tensor(1.)
389,0,tensor([0]),47,133,tensor(1.)
390,1,tensor([6]),94,212,tensor(1.)
391,0,tensor([0]),36,134,tensor(1.)
392,0,tensor([0]),87,237,tensor(1.)
393,0,tensor([0]),71,258,tensor(1.)
394,0,tensor([0]),57,258,tensor(1.)
395,0,tensor([0]),65,82,tensor(1.)
396,1,tensor([6]),96,178,tensor(1.)
397,0,tensor([0]),77,258,tensor(1.)
398,0,tensor([0]),36,258,tensor(1.)
399,0,tensor([0]),50,258,tensor(1.)
400,0,tensor([0]),48,258,tensor(1.)
401,0,tensor([0]),7,258,tensor(1.)
402,0,tensor([0]),29,258,tensor(1.)
403,0,tensor([0]),51,164,tensor(1.)
404,0,tensor([0]),59,258,tensor(1.)
405,0,tensor([0]),30,258,tensor(1.)
406,0,tensor([0]),41,258,tensor(1.)
407,0,tensor([0]),42,258,tensor(1.)
408,0,tensor([0]),65,258,tensor(1.)
409,0,tensor([0]),43,258,tensor(1.)
410,0,tensor([0]),34,258,tensor(1.)
411,0,tensor([0]),43,258,tensor(1.)
412,0,tensor([0]),30,258,tensor(1.)
413,0,tensor([0]),82,258,tensor(1.)
414,0,tensor([0]),37,258,tensor(1.)
415,0,tensor([0]),75,258,tensor(1.)
416,0,tensor([0]),66,196,tensor(1.)
417,0,tensor([0]),29,258,tensor(1.)
418,0,tensor([0]),57,258,tensor(1.)
419,0,tensor([0]),23,258,tensor(1.)
420,0,tensor([0]),11,258,tensor(1.)
421,0,tensor([0]),9,258,tensor(1.)
422,0,tensor([0]),64,258,tensor(1.)
423,0,tensor([0]),11,258,tensor(1.)
424,0,tensor([0]),18,258,tensor(1.)
425,0,tensor([0]),27,258,tensor(1.)
426,0,tensor([0]),36,164,tensor(1.)
427,0,tensor([0]),31,258,tensor(1.)
428,0,tensor([0]),20,258,tensor(1.)
429,0,tensor([0]),22,258,tensor(1.)
430,0,tensor([0]),39,258,tensor(1.)
431,0,tensor([0]),23,258,tensor(1.)
432,0,tensor([0]),87,208,tensor(1.)
433,0,tensor([0]),25,258,tensor(1.)
434,0,tensor([0]),5,258,tensor(1.)
435,0,tensor([0]),37,194,tensor(1.)
436,0,tensor([0]),18,258,tensor(1.)
437,0,tensor([0]),9,258,tensor(1.)
438,0,tensor([0]),50,258,tensor(1.)
