,wins,rewards,scores,steps,high_tile
1883,0.0,0.0,57.375,1467.75,3.625
1884,0.125,0.75,58.0,1998.125,3.375
1885,0.25,1.5,84.75,2251.875,4.0
1886,0.0,0.0,76.0,1875.125,3.625
1887,0.25,1.5,70.5,1799.125,3.875
1888,0.25,1.5,72.75,1649.625,3.875
1889,0.125,0.75,68.0,1784.375,3.75
1890,0.375,2.25,76.25,1616.25,4.125
1891,0.375,2.25,80.0,2109.0,4.125
1892,0.25,1.5,69.0,1541.5,4.0
1893,0.125,0.75,74.0,1979.75,3.625
1894,0.375,2.25,84.625,2263.625,4.25
1895,0.25,1.5,70.625,1813.375,4.0
1896,0.125,0.75,74.125,2316.5,4.0
1897,0.25,1.5,74.875,1803.25,4.125
1898,0.125,0.75,65.125,1662.625,3.5
1899,0.5,3.0,89.25,2320.25,4.5
1900,0.125,0.75,69.125,2006.5,3.625
1901,0.0,0.0,66.125,1470.25,3.625
1902,0.5,3.0,93.875,2015.375,4.5
1903,0.375,2.25,67.375,1264.5,4.0
1904,0.0,0.0,70.125,1413.25,3.625
1905,0.125,0.75,62.5,1315.125,3.75
1906,0.0,0.0,71.625,2333.125,3.875
1907,0.0,0.0,55.75,1932.0,3.25
1908,0.375,2.25,73.0,1906.0,4.0
1909,0.5,3.0,78.75,1805.875,4.375
1910,0.375,2.25,69.25,1820.75,3.875
1911,0.0,0.0,75.375,1895.625,3.875
1912,0.0,0.0,71.75,2486.0,3.625
